ID;Size;Genero_1;Genero_2;Genero_3;Original Release Date;Current Version Release Date
1462847107;440239104; Strategy; Action;;02/08/2019;02/08/2019
1462862672;152708096; Puzzle; Strategy; Entertainment;23/05/2019;27/05/2019
1462869167;254109696; Card; Strategy;;13/06/2019;25/07/2019
1462878617;474457088; Action; Strategy; Sports;12/05/2019;12/05/2019
1462886536;24488960; Strategy;;;25/05/2019;19/06/2019
1462895372;99472384; Simulation; Strategy; Entertainment;20/06/2019;16/07/2019
1462908562;109776896; Strategy; Simulation;;19/05/2019;28/06/2019
1462910518;269755392; Strategy; Simulation;;02/08/2019;02/08/2019
1462946557;50769920; Entertainment; Puzzle; Strategy;12/05/2019;25/07/2019
1463051557;113289216; Strategy; Casual;;11/05/2019;11/05/2019
1463080343;93342720; Simulation; Strategy; Entertainment;20/05/2019;20/05/2019
1463166209;27986944; Entertainment; Strategy; Action;01/06/2019;25/07/2019
1463181286;56026112; Strategy;;;13/05/2019;23/05/2019
1463183432;112525312; Entertainment; Strategy; Simulation;28/07/2019;28/07/2019
1463219987;56589312; Reference; Trivia; Strategy;12/05/2019;12/05/2019
1463254681;82481152; Social Networking; Strategy;;15/06/2019;17/06/2019
1463268355;277204992; Strategy; Adventure;;26/05/2019;26/05/2019
1463272089;191176704; Strategy; Action;;16/05/2019;16/05/2019
1463274472;123085824; Social Networking; Strategy; Action;13/05/2019;13/05/2019
1463324262;146592768; Action; Strategy;;12/06/2019;05/07/2019
1463351287;109021184; Strategy; Entertainment; Puzzle;16/05/2019;27/06/2019
1463357523;78158848; Strategy; Simulation;;14/05/2019;14/05/2019
1463359882;49298432; Entertainment; Strategy; Puzzle;17/05/2019;17/05/2019
1463369526;363789312; Role Playing; Strategy;;27/05/2019;28/05/2019
1463393644;561289216; Sports; Sports; Strategy;11/06/2019;17/06/2019
1463412164;29392896; Strategy;;;11/06/2019;15/07/2019
1463445038;176319488; Strategy; Action;;16/05/2019;20/05/2019
1463449277;165485568; Puzzle; Strategy;;18/06/2019;18/06/2019
1463475814;68807680; Strategy; Simulation;;18/05/2019;25/07/2019
1463488992;241289216; Adventure; Strategy;;02/08/2019;02/08/2019
1463509506;35999744; Strategy; Adventure;;16/05/2019;27/05/2019
1463532329;92555264; Board; Strategy;;28/05/2019;23/07/2019
1463541329;33445888; Social Networking; Strategy; Role Playing;21/05/2019;21/05/2019
1463600215;54413312; Strategy; Sports; Action;21/05/2019;21/05/2019
1463686437;7810048; Business; Strategy; Puzzle;26/05/2019;26/05/2019
1463689143;96029696; Simulation; Entertainment; Strategy;01/06/2019;02/08/2019
1463718356;539030528; Strategy; Education; Action;17/05/2019;08/06/2019
1463775591;30688256; Puzzle; Strategy;;24/05/2019;24/05/2019
1463922543;94102528; Simulation; Education; Strategy;17/05/2019;17/05/2019
1463954544;69315584; Puzzle; Strategy;;22/05/2019;06/06/2019
1464125234;181606400; Simulation; Entertainment; Strategy;27/06/2019;23/07/2019
1464130016;97239040; Simulation; Entertainment; Strategy;28/05/2019;31/07/2019
1464301587;88092672; Simulation; Strategy;;01/06/2019;17/06/2019
1464309201;13810688; Productivity; Strategy; Family;19/05/2019;19/05/2019
1464358271;55354368; Strategy; Board;;24/07/2019;24/07/2019
1464393287;88968192; Strategy; Puzzle;;26/06/2019;12/07/2019
1464481838;541718528; Strategy; Entertainment; Simulation;16/07/2019;16/07/2019
1464482102;775446528; Strategy;;;06/06/2019;30/07/2019
1464484131;15717376; Entertainment; Strategy; Card;23/05/2019;23/05/2019
1464490351;95923200; Sports; Strategy; Sports;23/05/2019;23/05/2019
1464491136;30654464; Entertainment; Action; Strategy;25/05/2019;25/05/2019
1464510254;1565436928; Strategy; Adventure;;05/09/2019;05/09/2019
1464565856;10679296; Strategy; Puzzle;;26/05/2019;26/05/2019
1464611681;8207360; Strategy; Board;;26/05/2019;07/06/2019
1464627686;31581184; Word; Social Networking; Strategy;24/06/2019;01/08/2019
1464644093;42352640; Strategy; Simulation;;16/06/2019;01/08/2019
1464661314;18657280; Entertainment; Action; Strategy;27/05/2019;27/05/2019
1464670561;40073216; Casual; Strategy;;16/06/2019;19/06/2019
1464689959;174036992; Casual; Strategy;;07/06/2019;13/07/2019
1464696375;67576832; Casual; Strategy; Entertainment;24/05/2019;24/05/2019
1464737001;14767104; Strategy; Simulation;;04/06/2019;04/06/2019
1464768677;130367488; Casual; Strategy;;16/06/2019;25/06/2019
1464774374;104195072; Strategy;;;05/06/2019;05/06/2019
1464873814;652736512; Simulation; Entertainment; Strategy;26/05/2019;22/06/2019
1464887142;3221504; Strategy; Entertainment; Board;11/06/2019;11/06/2019
1464890113;88105984; Strategy; Role Playing;;25/05/2019;14/06/2019
1464910809;98866176; Casual; Strategy; Entertainment;24/05/2019;24/05/2019
1464919511;363468800; Strategy; Simulation; Education;11/06/2019;16/07/2019
1464934452;8037376; Adventure; Strategy;;02/06/2019;02/06/2019
1465056637;135519232; Entertainment; Strategy; Card;26/05/2019;28/05/2019
1465062064;312524800; Strategy; Role Playing;;31/07/2019;31/07/2019
1465081625;189910016; Strategy; Casual;;29/05/2019;28/06/2019
1465083300;364378112; Casual; Strategy;;01/07/2019;01/07/2019
1465088147;136028160; Simulation; Strategy;;26/05/2019;26/05/2019
1465090414;5281792; Entertainment; Strategy; Puzzle;29/05/2019;29/05/2019
1465167260;51213312; Lifestyle; Action; Strategy;28/05/2019;28/05/2019
1465171565;20958208; Strategy; Board; Entertainment;29/05/2019;14/06/2019
1465184094;25802752; Strategy; Reference; Simulation;27/05/2019;27/05/2019
1465225413;104385536; Business; Role Playing; Strategy;01/06/2019;01/06/2019
1465332455;85862400; Board; Strategy;;03/06/2019;03/06/2019
1465366515;43199488; Utilities; Simulation; Strategy;31/07/2019;31/07/2019
1465398070;59189248; Strategy; Action; Entertainment;27/05/2019;20/07/2019
1465448157;278983680; Puzzle; Strategy;;29/05/2019;29/05/2019
1465450513;81966080; Action; Strategy;;02/07/2019;02/07/2019
1465452819;10339328; Strategy;;;21/06/2019;16/07/2019
1465466470;60495872; Board; Strategy; Education;28/05/2019;18/07/2019
1465476475;18861056; Strategy; Casual; Entertainment;28/05/2019;28/05/2019
1465494227;228781056; Adventure; Entertainment; Strategy;28/05/2019;28/05/2019
1465540939;11351040; Casual; Strategy;;17/06/2019;25/06/2019
1465543147;254709760; Casual; Strategy; Entertainment;20/06/2019;20/06/2019
1465573570;188758016; Strategy; Board;;30/07/2019;30/07/2019
1465575169;95703040; Entertainment; Strategy; Simulation;01/06/2019;31/07/2019
1465583939;46006272; Puzzle; Strategy;;30/05/2019;30/05/2019
1465584134;65973248; Casual; Entertainment; Strategy;30/05/2019;30/05/2019
1465592473;14542848; Action; Entertainment; Strategy;28/05/2019;28/05/2019
1465595900;105790464; Strategy; Puzzle;;03/08/2019;03/08/2019
1465615167;5273600; Sports; Strategy; Sports;15/06/2019;15/06/2019
1465661233;14099456; Lifestyle; Action; Strategy;29/05/2019;29/05/2019
1465686395;249128960; Strategy; Casual; Entertainment;01/06/2019;31/07/2019
1465784336;235162624; Strategy; Entertainment; Casual;03/06/2019;03/06/2019
1465894347;22478848; Puzzle; Strategy;;31/05/2019;04/06/2019
1465899569;165829632; Racing; Strategy;;15/06/2019;15/06/2019
1465934144;193785856; Entertainment; Strategy; Casual;01/06/2019;27/07/2019
1466031087;15665152; Puzzle; Strategy;;01/06/2019;01/06/2019
1466034757;375800832; Casual; Strategy;;15/06/2019;26/06/2019
1466039279;68202496; Role Playing; Strategy;;07/07/2019;07/07/2019
1466039701;211398656; Strategy; Puzzle;;11/06/2019;28/07/2019
1466047048;390184960; Strategy; Adventure;;07/06/2019;07/06/2019
1466050156;98620416; Strategy; Simulation;;05/06/2019;12/07/2019
1466051478;160689152; Adventure; Strategy;;31/05/2019;31/05/2019
1466075683;34145280; Entertainment; Board; Strategy;22/06/2019;22/06/2019
1466156407;280748032; Puzzle; Strategy;;06/06/2019;21/07/2019
1466157239;37208064; Strategy; Utilities;;14/06/2019;15/07/2019
1466192379;58776576; Adventure; Strategy;;01/06/2019;01/06/2019
1466192445;55418880; Entertainment; Strategy; Sports;03/08/2019;03/08/2019
1466199590;43069440; Strategy; Entertainment; Role Playing;07/06/2019;07/06/2019
1466201059;127199232; Entertainment; Action; Strategy;04/06/2019;23/06/2019
1466210066;23478272; Strategy; Entertainment; Casual;04/06/2019;04/06/2019
1466216139;107641856; Strategy;;;06/06/2019;02/08/2019
1466240689;412528640; Strategy; Simulation;;10/06/2019;10/06/2019
1466328212;162096128; Strategy; Action;;03/08/2019;03/08/2019
1466438182;401435648; Entertainment; Strategy; Sports;07/06/2019;07/06/2019
1466479143;4122624; Adventure; Entertainment; Strategy;04/06/2019;04/06/2019
1466495559;31220736; Racing; Strategy;;22/06/2019;31/07/2019
1466517722;69545984; Puzzle; Strategy;;04/06/2019;04/06/2019
1466557800;84579328; Entertainment; Strategy; Puzzle;03/07/2019;03/07/2019
1466637212;206372864; Strategy; Puzzle; Entertainment;05/06/2019;30/07/2019
1466646973;67100672; Action; Strategy; Lifestyle;13/06/2019;13/06/2019
1466735556;81516544; Strategy; Casual;;03/08/2019;03/08/2019
1466769857;40445952; Strategy; Puzzle; Entertainment;28/06/2019;28/06/2019
1466771907;33262592; Strategy; Utilities; Sports;01/08/2019;01/08/2019
1466987107;131396608; Action; Strategy;;03/07/2019;01/08/2019
1467043008;2005816320; Role Playing; Strategy;;23/09/2019;23/09/2019
1467088271;31144960; Strategy; Education; Board;14/06/2019;24/07/2019
1467110040;85358592; Strategy; Casual;;01/08/2019;01/08/2019
1467129632;280849408; Adventure; Strategy;;15/06/2019;17/07/2019
1467166549;282842112; Entertainment; Simulation; Strategy;18/06/2019;03/08/2019
1467169798;186328064; Strategy; Entertainment; Simulation;21/06/2019;20/07/2019
1467205227;98912256; Strategy; Casual; Entertainment;05/09/2019;05/09/2019
1467302698;27859968; Strategy;;;12/06/2019;12/06/2019
1467327097;86406144; Strategy;;;28/06/2019;17/07/2019
1467335024;92165120; Strategy; Casual;;22/06/2019;22/06/2019
1467481484;161131520; Simulation; Strategy;;02/08/2019;02/08/2019
1467482154;76029952; Strategy; Puzzle;;12/06/2019;12/06/2019
1467482536;105305088; Strategy; Simulation; Travel;13/07/2019;13/07/2019
1467484434;63895552; Strategy; Trivia; Entertainment;16/06/2019;17/07/2019
1467494766;164123648; Music; Entertainment; Strategy;12/06/2019;18/06/2019
1467609353;31854592; Puzzle; Education; Strategy;30/06/2019;19/07/2019
1467610168;109248512; Casual; Strategy;;03/08/2019;03/08/2019
1467612362;93522944; Strategy; Puzzle;;18/06/2019;18/06/2019
1467672275;13374464; Board; Strategy;;30/06/2019;02/08/2019
1467685144;104090624; Strategy; Action;;15/06/2019;06/07/2019
1467722787;400032768; Strategy; Simulation;;16/06/2019;16/06/2019
1467732276;32711680; Strategy; Entertainment; Casual;03/08/2019;03/08/2019
1467734379;47851520; Casino; Strategy;;23/07/2019;23/07/2019
1467737764;166198272; Strategy; Adventure;;23/07/2019;23/07/2019
1467840289;100035584; Puzzle; Strategy; Entertainment;15/06/2019;15/07/2019
1467860399;296074240; Entertainment; Board; Strategy;01/08/2019;01/08/2019
1467863134;31771648; Strategy; Puzzle;;14/06/2019;03/08/2019
1467942654;246338560; Strategy; Music; Entertainment;15/06/2019;15/06/2019
1467997325;77078528; Board; Strategy;;14/06/2019;14/06/2019
1468012923;145452032; Strategy; Card;;01/07/2019;01/07/2019
1468016093;20299776; Strategy; Board;;13/06/2019;13/06/2019
1468072585;184138752; Card; Strategy;;02/08/2019;02/08/2019
1468207397;89342976; Strategy; Casual; Entertainment;19/06/2019;19/06/2019
1468267370;178845696; Strategy; Casual;;21/09/2019;21/09/2019
1468469039;97935360; Casual; Strategy; Entertainment;20/06/2019;29/06/2019
1468484893;89412608; Strategy;;;28/06/2019;10/07/2019
1468555148;4154368; Strategy;;;16/06/2019;16/06/2019
1468669485;60623872; Casual; Strategy;;18/06/2019;18/06/2019
1468722554;61357056; Strategy; Action;;20/06/2019;23/06/2019
1468726565;87117824; Strategy; Casual;;03/07/2019;08/07/2019
1468728042;35971072; Strategy; Family;;01/08/2019;01/08/2019
1468735083;143279104; Strategy;;;21/06/2019;21/06/2019
1468751690;34252800; Action; Strategy;;19/06/2019;08/07/2019
1468751772;191997952; Strategy; Role Playing; Entertainment;02/07/2019;02/07/2019
1468758756;139981824; Puzzle; Entertainment; Strategy;30/06/2019;30/06/2019
1468774258;95704064; Strategy; Entertainment; Puzzle;18/06/2019;18/06/2019
1468841157;88669184; Simulation; Strategy;;22/06/2019;20/07/2019
1468878398;17247232; Strategy; Entertainment; Adventure;20/06/2019;20/06/2019
1468990421;215786496; Strategy; Casual;;22/06/2019;22/06/2019
1468999547;103048192; Strategy; Casual;;01/08/2019;01/08/2019
1469002408;94469120; Strategy; Role Playing;;09/08/2019;09/08/2019
1469016284;334923776; Racing; Entertainment; Strategy;22/06/2019;08/07/2019
1469019441;; Strategy; Simulation;;18/08/2019;18/08/2019
1469049256;78736384; Puzzle; Strategy;;20/06/2019;26/06/2019
1469060637;169126912; Strategy;;;28/06/2019;28/06/2019
1469071253;128762880; Strategy;;;22/06/2019;15/07/2019
1469176298;69598208; Puzzle; Strategy;;29/06/2019;29/06/2019
1469186343;98345984; Entertainment; Action; Strategy;20/06/2019;20/06/2019
1469194393;198626304; Entertainment; Strategy; Simulation;01/08/2019;01/08/2019
1469202567;279346176; Strategy; Simulation;;26/06/2019;15/07/2019
1469245174;15004672; Entertainment; Puzzle; Strategy;10/07/2019;10/07/2019
1469258384;20638720; Casual; Strategy;;31/07/2019;31/07/2019
1469266111;74335232; Strategy; Casual;;21/06/2019;22/06/2019
1469303956;34135040; Strategy; Casual; Entertainment;31/07/2019;31/07/2019
1469308421;59226112; Simulation; Strategy; Health & Fitness;28/06/2019;28/06/2019
1469316065;95491072; Role Playing; Strategy;;30/09/2019;30/09/2019
1469332685;2338816; Strategy;;;21/06/2019;21/06/2019
1469364364;265455616; Sports; Strategy;;03/08/2019;03/08/2019
1469365853;166073344; Action; Strategy;;30/06/2019;30/06/2019
1469406910;2694107136; Strategy;;;03/08/2019;03/08/2019
1469426275;362205184; Entertainment; Strategy; Action;03/07/2019;31/07/2019
1469431738;16162816; Strategy; Casual;;28/06/2019;28/06/2019
1469490538;15506432; Strategy; Action;;01/08/2019;01/08/2019
1469494524;139136000; Action; Strategy; Sports;27/06/2019;13/07/2019
1469522643;139078656; Entertainment; Simulation; Strategy;05/07/2019;05/07/2019
1469658149;101137408; Strategy; Simulation;;30/06/2019;30/06/2019
1469660407;75196416; Puzzle; Strategy;;02/07/2019;03/07/2019
1469679481;161085440; Strategy; Role Playing;;03/07/2019;03/07/2019
1469690603;203197440; Simulation; Strategy;;01/08/2019;01/08/2019
1469719193;43150336; Strategy; Entertainment;;01/08/2019;01/08/2019
1469749395;13062144; Entertainment; Adventure; Strategy;30/06/2019;30/06/2019
1469755237;60308480; Action; Strategy;;03/07/2019;07/07/2019
1469773146;126641152; Strategy; Casual;;30/07/2019;30/07/2019
1469850809;317488128; Role Playing; Strategy;;28/07/2019;28/07/2019
1469868895;116375552; Simulation; Strategy;;27/06/2019;27/06/2019
1469886818;247868416; Strategy; Action;;29/06/2019;01/08/2019
1469906573;253319168; Entertainment; Action; Strategy;25/06/2019;25/06/2019
1469907238;85040128; Strategy;;;29/06/2019;03/08/2019
1469929573;29275136; Puzzle; Strategy;;27/06/2019;30/06/2019
1469950057;7957504; Board; Education; Strategy;28/06/2019;22/07/2019
1469951106;489031680; Strategy; Puzzle;;01/07/2019;29/07/2019
1470051090;100984832; Puzzle; Strategy;;30/07/2019;30/07/2019
1470054858;213865472; Strategy; Action;;31/07/2019;31/07/2019
1470146913;189873152; Puzzle; Strategy;;01/08/2019;01/08/2019
1470164803;117715968; Strategy; Action; Lifestyle;27/06/2019;27/06/2019
1470165132;15179776; Strategy; Casual;;28/06/2019;28/06/2019
1470189915;46294016; Entertainment; Strategy; Puzzle;01/08/2019;01/08/2019
1470195710;282752000; Adventure; Strategy;;03/08/2019;03/08/2019
1470213496;33190912; Strategy; Puzzle;;29/06/2019;29/06/2019
1470278887;364295168; Card; Strategy;;22/07/2019;22/07/2019
1470279274;278813696; Action; Strategy;;30/07/2019;30/07/2019
1470334402;60707840; Strategy; Adventure; Entertainment;02/08/2019;02/08/2019
1470361154;10693632; Strategy; Casual;;29/06/2019;13/07/2019
1470367130;102007808; Strategy; Family; Entertainment;30/07/2019;30/07/2019
1470369387;213266432; Action; Strategy;;01/08/2019;01/08/2019
1470402759;188825600; Casual; Entertainment; Strategy;03/07/2019;27/07/2019
1470450384;17361920; Casual; Lifestyle; Strategy;31/07/2019;31/07/2019
1470547879;127460352; Strategy; Education; Board;19/07/2019;19/07/2019
1470558835;122571776; Simulation; Strategy;;03/07/2019;17/07/2019
1470562231;105046016; Simulation; Strategy;;01/08/2019;01/08/2019
1470612876;189921280; Strategy; Simulation;;30/06/2019;02/07/2019
1470612939;48789504; Card; Utilities; Strategy;02/08/2019;02/08/2019
1470639614;4917248; Strategy; Puzzle;;21/07/2019;21/07/2019
1470662390;255574016; Strategy; Action;;27/07/2019;27/07/2019
1470744597;119157760; Strategy; Education; Puzzle;02/07/2019;02/07/2019
1470754366;109229056; Education; Strategy; Casino;04/07/2019;04/07/2019
1470778637;316890112; Strategy; Adventure;;02/07/2019;10/07/2019
1470806544;86075392; Simulation; Strategy;;31/07/2019;31/07/2019
1470832078;124597248; Family; Entertainment; Strategy;02/07/2019;02/07/2019
1470842193;59000832; Adventure; Strategy;;01/08/2019;01/08/2019
1470899639;89261056; Simulation; Strategy;;08/07/2019;08/07/2019
1470934453;204928000; Strategy; Sports; Action;03/08/2019;03/08/2019
1470975859;46353408; Strategy; Entertainment; Casual;02/08/2019;02/08/2019
1471007235;198211584; Board; Strategy;;29/07/2019;29/07/2019
1471012625;68484096; Strategy; Action;;03/07/2019;03/07/2019
1471071471;77577216; Sports; Strategy; Puzzle;08/07/2019;08/07/2019
1471076584;77152256; Strategy;;;29/07/2019;29/07/2019
1471105940;130894848; Strategy; Sports; Music;31/07/2019;01/08/2019
